FundingOrgName,ProjectReference,LeadROName,Department,ProjectCategory,PISurname,PIFirstName,PIOtherNames,PI ORCID iD,StudentSurname,StudentFirstName,StudentOtherNames,Student ORCID iD,Title,StartDate,EndDate,AwardPounds,ExpenditurePounds,Region,Status,Classifications 1,Classifications 2,Classifications 3,Classifications 4,Classifications 5,Other Classifications,GTRProjectUrl,ProjectId,FundingOrgId,LeadROId,PIId,duration,price
EPSRC,EP/K02325X/1,University of Edinburgh,Sch of Mathematics,Research Grant,Richtarik,Peter,NA,NA,NA,NA,NA,NA,Accelerated Coordinate Descent Methods for Big Data Problems,2013-11-01,2016-01-31,100679,NA,NA,Closed,Artificial Intelligence,Mathematical Aspects of OR,Numerical Analysis,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/K02325X/1,74954CAF-B7F6-4D01-ADF2-3E493BAC12DB,798CB33D-C79E-4578-83F2-72606407192C,2DB7ED73-8E89-457A-A395-FAC12F929C1A,5C5826BE-BC45-4895-B4E6-BAB9EAF24571,821,122.62971985383679
EPSRC,EP/J011630/1,Cranfield University,"School of Water, Energy and Environment",Research Grant,Starr,Andrew,NA,http://orcid.org/0000-0001-9046-560X,NA,NA,NA,NA,AUTONOM: Integrated through-life support for high-value systems,2013-03-05,2017-03-04,929053,NA,NA,Closed,Artificial Intelligence,Information & Knowledge Mgmt,Networks & Distributed Systems,Robotics & Autonomy,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/J011630/1,5BF002D7-D38D-4A9D-8161-133803023A1D,798CB33D-C79E-4578-83F2-72606407192C,F45A4578-F962-4EFA-9CC1-9F2FF4F760AE,AE69AA9E-D60B-4638-8225-EFAB3C5AEDAB,1460,636.3376712328767
EPSRC,EP/L00643X/1,University of York,Computer Science,Research Grant,Alexander,Robert,David,http://orcid.org/0000-0003-3818-0310,NA,NA,NA,NA,Testing Autonomous Vehicle Software using Situation Generation,2014-03-18,2015-04-17,97100,NA,NA,Closed,Artificial Intelligence,Software Engineering,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/L00643X/1,11D4A902-81D6-4B66-8D22-15C1CC9BD402,798CB33D-C79E-4578-83F2-72606407192C,8319F78A-DCBD-49F6-BE00-78E1CD75CDA9,16340B63-32C3-4275-8E57-EF1522E54FB2,395,245.8227848101266
EPSRC,EP/V039156/1,University of Sheffield,Computer Science,Research Grant,Clark,John,Andrew,NA,NA,NA,NA,NA,Security of Digital Twins in Manufacturing,2021-04-07,2023-10-06,619963,NA,NA,Active,Artificial Intelligence,Information & Knowledge Mgmt,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/V039156/1,53C40760-E3BE-421F-8A54-122A3779521A,798CB33D-C79E-4578-83F2-72606407192C,03D8AFBB-3EA5-4885-B036-BD4F9F4F9849,80D404A2-2CA9-489B-8635-3EF23666EFB5,912,679.7839912280701
EPSRC,EP/L000776/1,University of Cambridge,Engineering,Research Grant,Turner,Richard,Eric,NA,NA,NA,NA,NA,Unifying audio signal processing and machine learning: a fundamental framework for machine hearing,2013-11-20,2015-11-19,97101,NA,NA,Closed,Artificial Intelligence,Digital Signal Processing,Music & Acoustic Technology,Vision & Senses - ICT appl.,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/L000776/1,C0A363B8-4B54-4A92-AAB4-1974BD58C1B1,798CB33D-C79E-4578-83F2-72606407192C,D1774113-D5D2-4B7C-A412-66A90FE4B96F,465A95CE-B9CC-4267-AA3E-CB35040AFDDD,729,133.19753086419752
EPSRC,EP/L006340/1,University of Birmingham,School of Computer Science,Research Grant,Musolesi,Mirco,NA,NA,NA,NA,NA,NA,Trajectories of Depression: Investigating the Correlation between Human Mobility Patterns and Mental Health Problems by means of Smartphones,2014-03-31,2015-05-30,94820,NA,NA,Closed,Artificial Intelligence,Information & Knowledge Mgmt,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/L006340/1,68DC07AD-96E8-4229-B281-1A9E06458839,798CB33D-C79E-4578-83F2-72606407192C,818CD6C9-61EE-41F2-9F37-0C7A8F43E25D,B399E773-9B57-47B2-998D-8B339E71BF20,425,223.10588235294117
EPSRC,EP/T022485/1,University of Surrey,Vision Speech and Signal Proc CVSSP,Research Grant,Collomosse,John,Philip,NA,NA,NA,NA,NA,Next Stage Digital Economy Centre in the Decentralised Digital Economy (DECaDE),2020-10-01,2025-09-30,3816713,NA,NA,Active,Artificial Intelligence,Human-Computer Interactions,Information & Knowledge Mgmt,Networks & Distributed Systems,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/T022485/1,B89B19F5-E18E-4BA7-999B-44821A991730,798CB33D-C79E-4578-83F2-72606407192C,67B34D05-3A52-4A09-8FF9-F2398D60E246,27C357A1-B445-4C32-9646-CBD095FFA36C,1825,2091.349589041096
EPSRC,EP/S001409/1,University of Exeter,Psychology,Fellowship,Koschate-Reis,Miriam,NA,NA,NA,NA,NA,NA,Psychological identity in a digital world: Detecting and understanding digital traces of our psychological self,2018-06-25,2021-06-24,542409,NA,NA,Active,Artificial Intelligence,Human-Computer Interactions,Social Psychology,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/S001409/1,CC05785E-1067-44E9-A4EA-41FA902F8EAE,798CB33D-C79E-4578-83F2-72606407192C,961756BF-E31F-4A13-836F-0A09BA02385C,783C2306-0B05-4064-90D1-CC783FA97243,1095,495.35068493150686
EPSRC,EP/M018946/1,University of Cambridge,Engineering,Research Grant,Young,Stephen,John,http://orcid.org/0000-0002-2319-3074,NA,NA,NA,NA,Open Domain Statistical Spoken Dialogue Systems,2015-04-01,2018-09-30,603424,NA,NA,Closed,Artificial Intelligence,Comput./Corpus Linguistics,Human Communication in ICT,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/M018946/1,09B4E060-AE65-435F-8856-5D2D0A5C32C1,798CB33D-C79E-4578-83F2-72606407192C,D1774113-D5D2-4B7C-A412-66A90FE4B96F,752EB7CE-19A3-4739-ABCF-DDB8033C01F7,1278,472.1627543035994
EPSRC,EP/J014354/1,University of Aberdeen,Computing Science,Research Grant,Van Deemter,Kees,NA,NA,NA,NA,NA,NA,WhatIf: Answering &quot;What if...&quot; questions for Ontology Authoring,2012-09-17,2016-06-30,542078,NA,NA,Closed,Artificial Intelligence,Comput./Corpus Linguistics,Human-Computer Interactions,Information & Knowledge Mgmt,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/J014354/1,CAE30259-7C8D-4F4E-BBF0-57C939F149D8,798CB33D-C79E-4578-83F2-72606407192C,F7E13617-2678-475B-99E4-31479C92038D,7ECFBD5F-3E0A-47E4-B404-00CAB678351F,1382,392.24167872648337
EPSRC,EP/K033948/1,University of Sheffield,Automatic Control and Systems Eng,Research Grant,Gross,Roderich,NA,http://orcid.org/0000-0003-1826-1375,NA,NA,NA,NA,Evo-Bots - From Intelligent Building Blocks to Living Things,2013-07-01,2014-12-31,100904,NA,NA,Closed,Artificial Intelligence,Robotics & Autonomy,Synthetic biology,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/K033948/1,638BF415-2124-463A-A44F-63409C75C694,798CB33D-C79E-4578-83F2-72606407192C,03D8AFBB-3EA5-4885-B036-BD4F9F4F9849,18E90575-1381-495B-AEB3-15E4812D646A,548,184.13138686131387
EPSRC,EP/V047949/1,University of Manchester,Computer Science,Research Grant,Nenadic,Goran,NA,NA,NA,NA,NA,NA,Integrating hospital outpatient letters into the healthcare data space,2021-04-01,2024-03-31,767578,NA,NA,Active,Artificial Intelligence,Computer Graphics & Visual.,Human Communication in ICT,Information & Knowledge Mgmt,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/V047949/1,FA47E149-C01D-4E5B-841A-6ACDCC30D239,798CB33D-C79E-4578-83F2-72606407192C,68D0E3C9-9246-4CFC-B5E9-48584CF82993,1EBF7EFD-07D6-4A7C-B377-ABC305E8B8D9,1095,700.9844748858447
EPSRC,EP/D071976/1,University of Nottingham,School of Computer Science,Fellowship,Aickelin,Uwe,NA,NA,NA,NA,NA,NA,Operational Research for Context Aware Intrusion Detection,2007-03-01,2012-08-31,621658,NA,NA,Closed,Artificial Intelligence,Mathematical Aspects of OR,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/D071976/1,8C679F14-C5AE-49C4-98A4-6EEDA7CEF012,798CB33D-C79E-4578-83F2-72606407192C,936D002F-A8D1-4A93-AE5D-825ED0903D8D,37117512-5047-4EB4-AA8E-F2475FB9D5FE,2010,309.2825870646766
EPSRC,EP/I012923/1,University of Plymouth,Sch of Marine Science & Engineering,Research Grant,Sutton,Robert,NA,NA,NA,NA,NA,NA,An Intelligent Integrated Navigation and Autopilot System for Uninhabited Surface Vehicles,2011-04-01,2014-09-30,354230,NA,NA,Closed,Artificial Intelligence,Control Engineering,Image & Vision Computing,Robotics & Autonomy,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/I012923/1,750AB476-668B-4720-B267-5E5C610BDC4A,798CB33D-C79E-4578-83F2-72606407192C,7801F008-7C77-45E7-90E9-4345B47D138E,4DEA7854-EDDF-42CD-9633-ACBF005ABBD7,1278,277.17527386541474
EPSRC,EP/H004424/1,University of Nottingham,School of Computer Science,Research Grant,Burke,Edmund,Kieran,NA,NA,NA,NA,NA,SANDPIT: Integrating and Automating Airport Operations,2009-12-21,2011-11-30,659804,NA,NA,Closed,Artificial Intelligence,Mathematical Aspects of OR,Transport Ops & Management,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/H004424/1,DB0DD5EE-D9D3-4E0F-A3E2-6EB9FBBA5CA2,798CB33D-C79E-4578-83F2-72606407192C,936D002F-A8D1-4A93-AE5D-825ED0903D8D,0AB3AF65-385C-4481-8120-5ECF2C6C3CEA,709,930.6121297602257
EPSRC,EP/T016280/1,University of Oxford,Oxford Physics,Fellowship,Constantin,Andrei,NA,NA,NA,NA,NA,NA,"Cohomology, Machine Learning and String Model Building",2020-10-01,2024-09-30,435734,NA,NA,Active,Artificial Intelligence,Fundamentals of Computing,Mathematical Physics,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/T016280/1,0D94EDC8-90E6-4D57-BD2B-609EC02F5948,798CB33D-C79E-4578-83F2-72606407192C,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,80F6E9FA-3878-406D-A617-FD8610924FA3,1460,298.44794520547947
EPSRC,EP/N021703/1,University of the West of England,Faculty of Environment and Technology,Research Grant,Dogramadzi,Sanja,NA,NA,NA,NA,NA,NA,I-DRESS,2015-12-01,2019-05-31,305522,NA,NA,Closed,Artificial Intelligence,Human-Computer Interactions,Image & Vision Computing,Robotics & Autonomy,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/N021703/1,FF57F6A2-B935-4B2B-8AB3-7A350C8A8C8F,798CB33D-C79E-4578-83F2-72606407192C,2A80FFDA-3B8B-43BA-80C3-3AA850B49BA1,2391F821-F225-41AD-AD8E-D08135F51203,1277,239.24980422866093
EPSRC,EP/S000356/1,University of Southampton,School of Chemistry,Research Grant,Frey,Jeremy,Graham,NA,NA,NA,NA,NA,Artificial and Augmented Intelligence for Automated Scientific Discovery,2018-07-01,2022-03-31,1014318,NA,NA,Active,Artificial Intelligence,Materials Characterisation,Materials Synthesis & Growth,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/S000356/1,7E29FB40-C336-4E85-A801-7B08FF6A915D,798CB33D-C79E-4578-83F2-72606407192C,30A429E3-83B7-4E41-99C0-14A144F07DFE,78DBFAA4-F391-4F99-90F8-F07B9C26971B,1369,740.918918918919
EPSRC,EP/M013375/1,University of Kent,Sch of Physical Sciences,Research Grant,Gibson,Stuart,NA,NA,NA,NA,NA,NA,Improving cyber security using realistic synthetic face generation,2015-07-01,2017-07-31,155087,NA,NA,Closed,Artificial Intelligence,Image & Vision Computing,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/M013375/1,2B4410FB-73B5-4610-BC5F-7F9DDFC43220,798CB33D-C79E-4578-83F2-72606407192C,C6D0044A-2CD2-4167-B90B-922AF53E361F,53AD79C1-7BC0-437F-A864-C5E19FE1D70C,761,203.79369250985545
EPSRC,EP/M013510/1,Aberystwyth University,Computer Science,Research Grant,Shen,Qiang,NA,NA,NA,NA,NA,NA,"Developmental algorithms for robotics: Understanding the world of objects, interactions and tools.",2015-03-01,2018-06-26,559077,NA,NA,Closed,Artificial Intelligence,Developmental psychology,Human Communication in ICT,Human-Computer Interactions,Robotics & Autonomy,NA,https://gtr.ukri.org:443/projects?ref=EP/M013510/1,230A1009-CA07-4CD4-B506-7D1B24E0FE1B,798CB33D-C79E-4578-83F2-72606407192C,E4757A6E-7326-472B-9979-B47D77A65446,34D02A5D-F2F4-45CF-B49C-703368711B1C,1213,460.9043693322341
EPSRC,EP/D072662/1,Lancaster University,Management Science,Fellowship,Letchford,Adam,NA,http://orcid.org/0000-0002-3191-5006,NA,NA,NA,NA,The Cut Polytope and Related Convex Bodies,2006-08-01,2011-07-31,381481,NA,NA,Closed,Artificial Intelligence,Mathematical Aspects of OR,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/D072662/1,9893AF24-206F-4E17-B976-9070662711AD,798CB33D-C79E-4578-83F2-72606407192C,44160F04-5CBF-4E8E-A6C6-C0EF61A5865C,049643AE-444B-454F-8561-BAB061E32933,1825,209.03068493150684
EPSRC,EP/P004245/1,University of Birmingham,School of Computer Science,Fellowship,Kaban,Ata,NA,NA,NA,NA,NA,NA,FORGING: Fortuitous Geometries and Compressive Learning,2017-01-09,2022-07-08,876859,NA,NA,Active,Artificial Intelligence,Fundamentals of Computing,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/P004245/1,63331C58-2A94-46EB-A665-89B6D9EA0609,798CB33D-C79E-4578-83F2-72606407192C,818CD6C9-61EE-41F2-9F37-0C7A8F43E25D,B74D0724-0291-4E48-B80B-DBE5FEF354E7,2006,437.11814556331007
EPSRC,EP/D052807/1,University College London,Computer Science,Research Grant,Pontil,Massimiliano,NA,NA,NA,NA,NA,NA,Study of regularisation methods in machine learning,2006-03-01,2007-03-31,10886,NA,NA,Closed,Artificial Intelligence,NA,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/D052807/1,F2273F10-4742-485D-8DC8-86683D63F1A7,798CB33D-C79E-4578-83F2-72606407192C,3A5E126D-C175-4730-9B7B-E6D8CF447F83,BAB88C7A-BAEE-4C37-8607-41E7D988C94E,395,27.559493670886077
EPSRC,EP/F028938/1,University of Edinburgh,Sch of Informatics,Research Grant,Steedman,Mark,NA,NA,NA,NA,NA,NA,Visiting Fellowship - Ozsoy,2007-11-01,2008-01-31,13901,NA,NA,Closed,Artificial Intelligence,Comput./Corpus Linguistics,Human Communication in ICT,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/F028938/1,AD245383-D2AB-4CAE-A3FA-73614EE8463B,798CB33D-C79E-4578-83F2-72606407192C,2DB7ED73-8E89-457A-A395-FAC12F929C1A,7C5002BE-45A9-441B-9D9B-21148CAEBD7A,91,152.75824175824175
EPSRC,EP/E028276/1,University of Liverpool,Computer Science,Research Grant,Wong,Prudence,NA,http://orcid.org/0000-0001-7935-7245,NA,NA,NA,NA,Algorithmic Issues in Power Management by Speed Scaling (APM),2007-04-09,2009-07-08,168870,NA,NA,Closed,Artificial Intelligence,Software Engineering,System on Chip,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/E028276/1,C1A73197-6F58-4D42-A78E-FC1816148962,798CB33D-C79E-4578-83F2-72606407192C,A0A585E0-6B0D-4643-A3A6-47943B4CBFEF,105240DB-E2E3-4794-A305-FC58C25FF908,821,205.68818514007307
EPSRC,EP/M507064/1,"City, University of London",Computing,Research Grant,Garcez,Artur,d'Avila,NA,NA,NA,NA,NA,Fareviz,2014-09-01,2016-02-29,120502,NA,NA,Closed,Artificial Intelligence,Information & Knowledge Mgmt,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/M507064/1,35F0F1B3-B80F-4D1C-AE54-EC3FEFE82FBF,798CB33D-C79E-4578-83F2-72606407192C,CD35D908-C2AF-4C14-9BC4-519C775CDB6E,AD039FB0-26F3-42F6-A031-6EE5AB945046,546,220.6996336996337
EPSRC,EP/S001271/1,University of Edinburgh,Sch of Informatics,Fellowship,Birch,Alexandra,NA,http://orcid.org/0000-0002-9022-3405,NA,NA,NA,NA,MTStretch: Low-resource Machine Translation,2018-06-29,2021-12-28,517456,NA,NA,Active,Artificial Intelligence,Computational Linguistics,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/S001271/1,59179C76-E183-41E0-BD1F-86A04EA7966C,798CB33D-C79E-4578-83F2-72606407192C,2DB7ED73-8E89-457A-A395-FAC12F929C1A,50CD504A-ABB5-4AF7-A2B0-85CFD9651E88,1278,404.8951486697966
EPSRC,EP/L026775/1,Heriot-Watt University,S of Mathematical and Computer Sciences,Research Grant,Rieser,Verena,NA,http://orcid.org/0000-0001-6117-4395,NA,NA,NA,NA,Nonparametric Learning for Situated Data-to-Text Generation: Helping People to Understand Uncertain Data,2014-09-01,2016-09-16,98424,NA,NA,Closed,Artificial Intelligence,Comput./Corpus Linguistics,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/L026775/1,3F9D91D0-A2C9-4842-AEDE-91929057E4F4,798CB33D-C79E-4578-83F2-72606407192C,E5A82D2C-5AD4-488A-ACFF-566345A5D6DA,96433D78-8C23-4E7E-A59B-20E4ADA54E0D,746,131.93565683646113
EPSRC,EP/M009211/1,Imperial College London,Dept of Computing,Research Grant,Casale,Giuliano,NA,NA,NA,NA,NA,NA,OptiMAM: Optimising Model-Driven Service Design via Stochastic Analysis Methods,2015-02-01,2016-03-31,98277,NA,NA,Closed,Artificial Intelligence,Information & Knowledge Mgmt,Modelling & simul. of IT sys.,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/M009211/1,C810A568-A942-4C72-A593-8C3A852539C5,798CB33D-C79E-4578-83F2-72606407192C,46387D84-F71E-4B7D-8C7D-9C288F113510,33F89406-E207-447F-8944-E2792E4F3FBD,424,231.78537735849056
EPSRC,EP/D054370/1,University of Edinburgh,Sch of Physics and Astronomy,Research Grant,Clarke,Peter,NA,NA,NA,NA,NA,NA,The National e-Science Centre 2006-2008,2006-08-01,2008-07-31,447177,NA,NA,Closed,Artificial Intelligence,Information & Knowledge Mgmt,Networks & Distributed Systems,Parallel Computing,Software Engineering,NA,https://gtr.ukri.org:443/projects?ref=EP/D054370/1,C4BCC30D-8CE2-4A6D-B40D-8EC981BCF580,798CB33D-C79E-4578-83F2-72606407192C,2DB7ED73-8E89-457A-A395-FAC12F929C1A,09556D1D-6C9F-475A-8F4E-2B70A2A5D8D1,730,612.5712328767123
EPSRC,EP/R033633/1,University of Oxford,Computer Science,Research Grant,Jirotka,Marina Denise Anne,NA,NA,NA,NA,NA,NA,ReEnTrust: Rebuilding and Enhancing Trust in Algorithms,2018-12-01,2021-12-31,980606,NA,NA,Active,Artificial Intelligence,Information & Knowledge Mgmt,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/R033633/1,E640CCA3-E6FC-464A-8507-8BFA22C0A76D,798CB33D-C79E-4578-83F2-72606407192C,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,A8200659-47AE-4E16-9A3E-89567BBD2559,1126,870.8756660746003
EPSRC,EP/K015206/1,University of Leeds,Sch of Computing,Research Grant,Atwell,Eric,Steven,http://orcid.org/0000-0001-9395-3764,NA,NA,NA,NA,Natural Language Processing Working Together with Arabic and Islamic Studies,2013-04-01,2015-09-30,336631,NA,NA,Closed,Artificial Intelligence,Comput./Corpus Linguistics,Human Communication in ICT,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/K015206/1,384BBB2C-DA68-4D1C-A7D7-969F6F709F4E,798CB33D-C79E-4578-83F2-72606407192C,83D87776-5958-42AE-889D-B8AECF16B468,4ACBCD9A-4673-40B5-9A36-41D54BBA8005,912,369.11293859649123
EPSRC,EP/R022291/1,Imperial College London,Dept of Computing,Research Grant,Muggleton,Stephen,NA,NA,NA,NA,NA,NA,EPSRC Network+ proposal: Human-Like Computing,2018-06-01,2023-05-31,1346363,NA,NA,Active,Artificial Intelligence,NA,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/R022291/1,69C7E0FB-9315-4B65-A95F-FD5534F7B87F,798CB33D-C79E-4578-83F2-72606407192C,46387D84-F71E-4B7D-8C7D-9C288F113510,F3076C3A-CB09-4BAC-A073-0673E16C2939,1825,737.7331506849315
EPSRC,EP/J010383/1,"Queen Mary, University of London",Sch of Electronic Eng & Computer Science,Research Grant,Purver,Matthew,NA,http://orcid.org/0000-0003-2297-1273,NA,NA,NA,NA,Robust Incremental Semantic Resources for Dialogue,2012-01-11,2013-04-30,96230,NA,NA,Closed,Artificial Intelligence,Comput./Corpus Linguistics,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/J010383/1,0E345206-9C5B-4F26-A8CB-EAD1E94BF4AE,798CB33D-C79E-4578-83F2-72606407192C,D5337A10-AC8A-402A-8164-C5F9CC6B0140,1C1BF8EF-D607-4DA9-B396-CBBAAA1E8446,475,202.58947368421053
EPSRC,EP/R009260/1,University of Bristol,Electrical and Electronic Engineering,Research Grant,Achim,Alin,Marian,NA,NA,NA,NA,NA,Assessment of Sea Surface Signatures for Naval Platforms Using SAR Imagery (AssenSAR),2018-01-01,2021-12-31,720035,NA,NA,Active,Artificial Intelligence,Digital Signal Processing,Image & Vision Computing,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/R009260/1,3BC6B63E-E6EF-4C60-B901-F574E62CD259,798CB33D-C79E-4578-83F2-72606407192C,4A348A76-B2D0-4DDD-804A-CE735A6D3798,BB49C5DF-7238-41BD-B974-89A09506C76A,1460,493.1746575342466
EPSRC,EP/P010148/1,University of Manchester,School of Health Sciences,Research Grant,Peek,Niels,NA,http://orcid.org/0000-0002-6393-9969,NA,NA,NA,NA,"The Wearable Clinic: Connecting Health, Self and Care",2017-03-01,2021-02-28,1639302,NA,NA,Active,Artificial Intelligence,Digital Signal Processing,Information & Knowledge Mgmt,Mobile Computing,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/P010148/1,726BD3BB-BA3B-4091-BDD6-D88E76415F13,798CB33D-C79E-4578-83F2-72606407192C,68D0E3C9-9246-4CFC-B5E9-48584CF82993,38FF57B7-D302-4ECC-831B-F3A1F5D8DB47,1460,1122.809589041096
EPSRC,EP/T004991/1,University of Bristol,Computer Science,Fellowship,Damen,Dima,NA,NA,NA,NA,NA,NA,UMPIRE: United Model for the Perception of Interactions in visuoauditory REcognition,2020-02-01,2025-01-31,1001838,NA,NA,Active,Artificial Intelligence,Human Communication in ICT,Image & Vision Computing,Vision & Senses - ICT appl.,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/T004991/1,66A8767B-36F0-4BA0-A546-F262268B4F91,798CB33D-C79E-4578-83F2-72606407192C,4A348A76-B2D0-4DDD-804A-CE735A6D3798,8AFF7C0F-ECFC-4E6A-8CE6-6E1570F288BD,1826,548.6516976998905
EPSRC,EP/M020576/1,Newcastle University,Sch of Computing,Research Grant,Gross,Thomas,Rainer,NA,NA,NA,NA,NA,CRITiCaL - Combatting cRiminals In The CLoud,2015-09-01,2022-08-31,2027645,NA,NA,Active,Artificial Intelligence,Criminal Law & Criminology,Criminology,Fundamentals of Computing,Information & Knowledge Mgmt,Networks & Distributed Systems,https://gtr.ukri.org:443/projects?ref=EP/M020576/1,DDF817C9-E1D7-4FD6-99C8-D3750073D114,798CB33D-C79E-4578-83F2-72606407192C,5E2B04DD-4A03-45ED-9892-61C5CCB8AC68,ABBA2165-A2F3-4E3E-88B7-2CEB15971ECA,2556,793.2883411580594
EPSRC,EP/E03988X/1,Imperial College London,Institute of Biomedical Engineering,Fellowship,Dowsey,Andrew,William,http://orcid.org/0000-0002-7404-9128,NA,NA,NA,NA,High-throughput Differential Expression Proteomics,2008-01-01,2010-12-31,249919,NA,NA,Closed,Artificial Intelligence,Bioinformatics,Biomedical neuroscience,Genomics,Statistics & Appl. Probability,NA,https://gtr.ukri.org:443/projects?ref=EP/E03988X/1,8943C545-6F74-43B0-A152-F20AE41AC5F4,798CB33D-C79E-4578-83F2-72606407192C,46387D84-F71E-4B7D-8C7D-9C288F113510,3453D3B2-3261-4CF6-A35C-BF9A6C517DF5,1095,228.2365296803653
EPSRC,EP/H051988/1,University of Edinburgh,Sch of Informatics,Research Grant,O'Boyle,Michael,NA,NA,NA,NA,NA,NA,A Predictive Modelling based Approach to Portable Parallel Compilation for Heterogeneous Multi-cores,2010-12-01,2014-08-31,494119,NA,NA,Closed,Artificial Intelligence,Parallel Computing,System on Chip,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/H051988/1,312B6F44-22E4-498F-989F-F66B1E6C1DBF,798CB33D-C79E-4578-83F2-72606407192C,2DB7ED73-8E89-457A-A395-FAC12F929C1A,66B20C24-740C-4155-8D3D-9749B0409CFA,1369,360.9342585829072
EPSRC,EP/V037846/1,University College London,Computer Science,Research Grant,Subramanian,Sriram,NA,http://orcid.org/0000-0002-5266-8366,NA,NA,NA,NA,Swarm Social Sound Modulators,2021-06-01,2026-05-31,816580,NA,NA,Active,Artificial Intelligence,Human-Computer Interactions,Robotics & Autonomy,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/V037846/1,A0F4EF93-A110-4910-86C4-F7E8217F1A36,798CB33D-C79E-4578-83F2-72606407192C,3A5E126D-C175-4730-9B7B-E6D8CF447F83,DAEF99A9-72B9-4731-A043-5992F34C2E7A,1825,447.44109589041096
EPSRC,EP/F00334X/1,University of York,Computer Science,Research Grant,Bate,Iain,NA,NA,NA,NA,NA,NA,Using Learning to Support the Development of Embedded Systems,2007-10-01,2011-09-30,379941,NA,NA,Closed,Artificial Intelligence,Fundamentals of Computing,Software Engineering,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/F00334X/1,E494751A-66AA-4010-87EF-E82841694D1E,798CB33D-C79E-4578-83F2-72606407192C,8319F78A-DCBD-49F6-BE00-78E1CD75CDA9,AD7EC33A-410F-4893-BEF0-4089362C02C9,1460,260.2335616438356
EPSRC,EP/R01308X/1,University of Glasgow,School of Chemistry,Research Grant,Cronin,Leroy,NA,NA,NA,NA,NA,NA,Complex Chemical Systems Platform Exploring Inorganic Intelligence,2018-04-01,2023-03-31,1586634,NA,NA,Active,Artificial Intelligence,Chemical Synthetic Methodology,NA,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/R01308X/1,544BD1BE-07F3-453A-B7E4-D28A560E789B,798CB33D-C79E-4578-83F2-72606407192C,AE58F21F-3622-4382-97BB-1359BD183E9F,1182919C-A9E8-42DE-87F5-0D5206F8294D,1825,869.3884931506849
EPSRC,EP/E010849/1,University of Sheffield,Mechanical Engineering,Research Grant,Worden,Keith,NA,NA,NA,NA,NA,NA,Smart Sensing for Structural Health Monitoring (S3HM),2006-11-01,2009-10-31,230400,NA,NA,Closed,Artificial Intelligence,Materials testing & eng.,Structural Engineering,NA,NA,NA,https://gtr.ukri.org:443/projects?ref=EP/E010849/1,F4F50380-F2F2-46B1-8D0B-DC4E91B6A462,798CB33D-C79E-4578-83F2-72606407192C,03D8AFBB-3EA5-4885-B036-BD4F9F4F9849,356A7B99-1DDF-4D2D-BC44-A2F05D327D71,1095,210.41095890410958
